"","OTU_R246","OTU_R264","OTU_R277","OTU_R159","OTU_R641","OTU_R1144","OTU_R299","OTU_R2606","OTU_R1602","OTU_R1153","OTU_R455","OTU_R559","OTU_R998","OTU_R4107","OTU_R327","OTU_R1510","OTU_R1035","OTU_R386","OTU_R249","OTU_R242","OTU_R445","OTU_R1246","OTU_R1627","OTU_R253","OTU_R2837","OTU_R1388","OTU_R656","OTU_R4946","OTU_R1006","OTU_R580","OTU_R250","OTU_R556","OTU_R330","OTU_R37","OTU_R2260","OTU_R685","OTU_R757","OTU_R2165","OTU_R177","OTU_R439","OTU_R6893","OTU_R285","OTU_R1305","OTU_R487","OTU_R490","OTU_R1858","OTU_R1552","OTU_R13179","OTU_R2205","OTU_R167","OTU_R704","OTU_R2329","OTU_R543","OTU_R308","OTU_R546","OTU_R1729","OTU_R615","OTU_R1890","OTU_R4346","OTU_R2071","OTU_R4415","OTU_R3948","OTU_R3230","OTU_R1586","OTU_R1201","OTU_R223","OTU_R398","OTU_R1498","OTU_R248","OTU_R3478","OTU_R473","OTU_R1177","OTU_R610","OTU_R1090","OTU_R6508","OTU_R1229","OTU_R464","OTU_R649","OTU_R640","OTU_R5876","OTU_R2398","OTU_R1470","OTU_R423","OTU_R1537","OTU_R261","OTU_R777","OTU_R3243","OTU_R1018","OTU_R147","OTU_R2012","OTU_R1513","OTU_R3558","OTU_R2244","OTU_R266","OTU_R114","OTU_R1759","OTU_R152","OTU_R96","OTU_R1522","OTU_R1796","OTU_R8016","OTU_R4400","OTU_R6791","OTU_R235","OTU_R319","OTU_R1094","OTU_R1361","OTU_R1382","OTU_R8111","OTU_R9729","OTU_R3381","OTU_R1089","OTU_R2484","OTU_R343","OTU_R4863","OTU_R268","OTU_R368","OTU_R1356","OTU_R1906","OTU_R646","OTU_R1550","OTU_R4359","OTU_R1512","OTU_R347","OTU_R304","OTU_R1800","OTU_R111","OTU_R1582","OTU_R1689","OTU_R3233","OTU_R507","OTU_R3453","OTU_R95","OTU_R5709","OTU_R582","OTU_R3982","OTU_R1367","OTU_R220","OTU_R461","OTU_R1072","OTU_R73","OTU_R526","OTU_R2280","OTU_R1457","OTU_R896","OTU_R1242","OTU_R1049","OTU_R3077","OTU_R6283","OTU_R1171","OTU_R13850","OTU_R2191","OTU_R342","OTU_R576","OTU_R4205","OTU_R983","OTU_R290","OTU_R3436","OTU_R1151","OTU_R2052","OTU_R571","OTU_R3347","OTU_R2383","OTU_R5917","OTU_R2287","OTU_R2585","OTU_R1945","OTU_R1962","OTU_R632","OTU_R1731","OTU_R630","OTU_R736","OTU_R1014","OTU_R1028","OTU_R1068","OTU_R313","OTU_R1244","OTU_R1344","OTU_R1401","OTU_R2128","OTU_R51","OTU_R4281","OTU_R2065","OTU_R8767","OTU_R7718","OTU_R8","OTU_R10582","OTU_R301","OTU_R3936","OTU_R1381","OTU_R3799","OTU_R618","OTU_R877","OTU_R631","OTU_R8754","OTU_R4593","OTU_R1031","OTU_R2206","OTU_R2242","OTU_R1533","OTU_R4330","OTU_R3143","OTU_R2135","OTU_R4504","OTU_R858","OTU_R1501","OTU_R221","OTU_R267","OTU_R1136","OTU_R880","OTU_R1433","OTU_R463","OTU_R1594"
"OTU_R235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R319",0,0,0,0,0,0.536739235769497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629849888907091,0,0,0,0,0,0,0,0,0.509281578812219,0,0,0,0,0,0,0,0,0.518365250105999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1094",0.118767678359414,0,0.0935482939244566,0.617908883173307,0.100458734006826,0,0.125746418008536,0,0,0,0,0,0.644274821134674,0,0.118644980025165,0.0889045692817665,0.683753632318319,0,0.0886839280958358,0.108354468436251,0,0,0,0,0,0.626611105572769,0,0,0.673852739912231,0,0,0.085132477577808,0,0,0,0,0,0,0,0,0,0,0,0.634084622836251,0,0,0,0,0,0.738044210087637,0.111488590935142,0.106472863594532,0,0,0,0,0,0,0.115704034294202,0,0,0,0,0,0,0,0,0,0,0.593568277508481,0,0.546973776592565,0,0,0,0.527012337032416,0,0,0,0,0,0.685540724215942,0,0,0,0,0,0,0.538624168556739,0,0,0.513509519095213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.593313563483156,0.60488976198162,0,0.091329126210116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583264138563378,0,0,0,0,0,0,0.551466486525282,0.54419201519861,0.640113719891004,0,0.513072940443985,0,0.562662344317163,0,0.664156152582505,0,0.604953323679551,0,0,0,0,0,0.517675985864843,0,0,0,0.559589944454236,0,0,0.549122357781715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643037496418799,0,0,0,0,0.669315491501055,0,0,0,0,0,0,0,0,0,0,0.654499903937987,0,0.122833632807284,0,0,0,0,0,0.644140130165157,0,0,0,0,0,0,0,0.540799336174182,0,0,0.515960874890959,0,0,0,0
"OTU_R1361",0.112052579879084,0,0,0.663188637084467,0.0464544794416215,0.111970466939105,0,0.105832361080779,0.128068718213424,0,0.0964157182106183,0,0.71885186947864,0,0.104188300180288,0.0832679564618396,0.613386704391679,0,0.0932081588491885,0.122111627942809,0.107498937346507,0,0,0,0.12670584659435,0.662710051425841,0,0,0.553227330919166,0,0,0.122859733259703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654060768219202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518548216847479,0,0,0,0.69120450679079,0,0.533793452101083,0,0,0,0,0.127621903777961,0,0,0,0,0.689793442152714,0,0,0,0,0,0,0.749598329313871,0,0,0,0,0,0,0,0,0,0.120355895097373,0,0,0,0,0,0,0.593313563483156,1,0.593169637726434,0,0,0,0,0,0,0,0,0,0.554541453484443,0.127905262759016,0,0,0,0,0,0,0,0,0,0.535779467110907,0,0,0,0,0,0,0,0.654019780617245,0,0,0,0,0.675996848906344,0,0.803096901622566,0,0.580155249537602,0,0,0,0,0,0,0,0,0,0.524096702784371,0,0,0.571761651417901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649260181798728,0,0,0,0,0.556449583751981,0,0,0,0,0,0,0,0,0,0,0.715358167758096,0,0,0,0,0,0,0,0.545485482642513,0,0,0,0,0,0,0,0.708419946282667,0,0,0,0,0.539244260620469,0,0
"OTU_R1382",0.0838821553414747,0,0.0953941589951798,0.613806747025258,0.0728915820438868,0,0,0,0.127201327867126,0,0,0,0.654747843454767,0.123005188467751,0.0997502808797476,0.104590466638461,0.619002362505836,0,0,0,0.125289137917702,0,0,0,0.105356283419039,0.627432726786191,0,0,0.561767016440138,0,0,0.113078708479369,0,0,0,0,0.118242820340172,0,0,0,0,0,0,0,0,0,0,0,0,0.65293390185186,0.127836449889287,0,0,0,0,0,0,0,0.111888301628346,0,0,0,0,0,0,0.549118569660719,0,0.512615116420784,0,0.684491092370221,0,0.561708669272766,0,0,0,0,0.116112200720817,0,0,0,0,0.6174595025695,0,0,0,0,0,0,0.596813064653634,0,0,0,0,0,0,0,0,0,0.118394181209601,0,0,0,0,0,0,0.60488976198162,0.593169637726434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60810560937422,0,0,0,0,0,0,0.566714548799742,0.631138591758675,0.551262969489495,0,0.526332224721984,0,0.52313303583185,0,0.693026820305773,0,0.559239001452385,0,0,0,0,0,0.508898366709312,0,0,0,0,0,0,0.588652696026562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615404744245132,0,0,0.614055734418405,0,0.64901878545884,0,0,0,0,0,0,0,0,0,0,0.711311490079,0,0,0,0,0,0,0,0.615721659817082,0,0,0,0,0,0,0,0.59503359233719,0,0,0,0,0.526015865564513,0,0
"OTU_R8111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529903450578173
"OTU_R9729",0,0,0,0,0,0,0.614323511149571,0,0,0,0,0.621516501614706,0,0,0,0,0,0,0,0.553231299212118,0,0,0,0.57440706440062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61720404879319,0,0.52423534929105,0.110864953681159,0,0,0,0,0,0,0.509786149903637,0.627504161106866,0,0,0,0,0,0,0,0,0.525046114870404,0,0,0,0,0,0,0,0,0,0,0,0,0.552639928180644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594865511197705,0,0,0,0,0,0,0,0,0,0.528063986686415,0,0.547083508031033,0,0,0.091329126210116,0,0,0,1,0,0,0.542486532876713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861396625431115,0,0,0,0,0.532509478722365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508389368048331,0.538864152299234,0,0,0,0,0,0,0.517596051405691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115769700860088,0,0,0,0
"OTU_R3381",0,0,0,0,0,0,0,0.5248622485378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103705496150511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117396089658919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128611181607268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108425511786395,0,0,0,0,0.121075266333429,0,0,0.128376135271087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119022264430923,0,0
"OTU_R1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126494835676524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520061223598346,0,0,0,0,0,0,0,0,0,0,0,0,0.114672682839752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R2484",0,0,0,0,0,0,0.577984959956525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595136337112228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69193335096346,0,0.538505069106254,0,0,0,0,0,0.510741271336854,0,0,0.600917578091385,0,0,0,0,0,0,0,0,0.52474144473879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566789681127129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542486532876713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60432680549905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530823037738815,0,0,0.517595044461611,0,0,0,0,0,0,0,0,0.512871280813607,0.125432683381682,0,0,0,0
"OTU_R343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5173991876127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.526663836251795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121754371259882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R4863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575931673714862,0,0,0,0.534021718318296,0,0,0,0,0.512195987199231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516259326294563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541466406050922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5653918910338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515914653332174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R368",0.521272601241287,0,0,0,0.58030527508893,0.524583219925487,0,0.604870560292372,0,0,0,0,0,0.512451799847606,0,0.534193176360313,0,0,0.549673050457222,0,0.532856655686948,0,0,0,0,0,0.555012317901406,0,0.124829748273189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525734462902529,0,0,0,0,0,0,0,0,0,0,0,0.116111937253482,0,0,0,0,0,0,0,0,0.548256220230672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.513317482491293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123779555659068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521521767650984,0,0,0,0,0,0
"OTU_R1356",0,0,0.0826378136784351,0,0.124457426968636,0,0,0.0979882675296661,0,0,0,0,0.539793425978138,0,0,0.126755215210541,0,0,0.114563311160016,0,0,0,0,0,0,0,0,0,0.564978321087396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544353569917827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52350059595375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554541453484443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567307252226554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509766536376393,0,0,0,0,0.546127969559021,0,0,0,0,0,0,0,0,0,0,0.547370471132208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613161154192196,0,0,0,0,0,0,0
"OTU_R1906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551320964519414,0,0,0,0.588168209295463,0,0.54624405389459,0,0,0,0,0.12816840897113,0,0,0,0,0,0,0,0,0,0,0,0,0.105259977498673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514024381095415,0,0,0,0,0,0,0,0,0,0,0,0.105994725328206,0,0,0,0,0,0,0,0,0,0.549462119981005,0,0,0,0,0,0,0,0.127905262759016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122350069445043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124002023272858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R646",0,0,0,0,0,0,0,0.513410460948956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540107049332194,0,0,0,0,0,0,0,0,0,0,0,0.102378162712577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513317482491293,0,0,1,0,0,0,0.116390111017591,0,0.573788389284713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127478375625011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535745421875851,0,0,0,0,0,0,0,0,0.113970195680005,0,0,0,0,0,0,0,0
"OTU_R1550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R4359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515633601067755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12820616297419,0,0
"OTU_R1512",0,0,0,0,0,0,0,0,0,0,0,0,0,0.549400801883847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523182964717202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.621138505306439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126382806397664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522464001964226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526663836251795,0,0,0,0,0,0.116390111017591,0,0,0,1,0,0.12123106669732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511214132129416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113588665979532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129189681289576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120375072522528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621138505306439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513990070839749,0,0,0,0,0,0,0,0,0,0.124971321271643,0,0,0.110580929444579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1800",0,0,0,0,0,0,0.515663683049121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516572826445707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517050572724806,0,0,0.531395984776201,0,0.517455427142216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573788389284713,0,0,0,0.12123106669732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5327398357134,0,0,0,0,0,0,0,0,0,0,0,0.538710689509663,0,0,0,0,0,0,0,0,0,0,0,0,0.554584704696376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51223745008695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R111",0,0,0,0,0,0,0,0,0,0,0,0.105077159933083,0,0,0,0,0,0,0,0.0911842135130994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
